2.3,0.0425,359
2.35,0.0425,351
2.4,0.0425,344
2.45,0.0425,337
2.5,0.0425,330
2.55,0.0425,324
2.6,0.0425,318
2.65,0.0425,312
2.7,0.0425,306
2.75,0.0425,300
2.8,0.0425,295
2.85,0.0425,290
2.9,0.0425,285
2.95,0.0425,280
3.0,0.0425,275
3.05,0.0425,270
3.1,0.0425,266
3.15,0.0425,236
3.2,0.0425,258
3.25,0.0425,254
3.3,0.0425,250
3.35,0.0425,237
3.4,0.0425,242
3.45,0.0425,215
3.5,0.0425,212
3.55,0.0425,232
3.6,0.0425,192
3.65,0.0425,226
3.7,0.0425,187
3.75,0.0425,220
3.8,0.0425,217
3.85,0.0425,180
3.9,0.0425,177
3.95,0.0425,188
4.0,0.0425,173
4.05,0.0425,171
4.1,0.0425,181
4.15,0.0425,167
4.2,0.0425,177
4.25,0.0425,163
4.3,0.0425,161
4.35,0.0425,159
4.4,0.0425,157
4.45,0.0425,167
4.5,0.0425,154
4.55,0.0425,152
4.6,0.0425,150
4.65,0.0425,149
4.7,0.0425,147
4.75,0.0425,145
4.8,0.0425,144
4.85,0.0425,142
4.9,0.0425,141
4.95,0.0425,139
5.0,0.0425,138
0.1,0.045,28020
0.15,0.045,12448
0.2,0.045,7921
0.25,0.045,5582
0.3,0.045,4100
0.35,0.045,3346
0.4,0.045,2740
0.45,0.045,2406
0.5,0.045,2105
0.55,0.045,1818
0.6,0.045,1582
0.65,0.045,1460
0.7,0.045,1356
0.75,0.045,1265
0.8,0.045,1186
0.85,0.045,1116
0.9,0.045,1054
0.95,0.045,998
1.0,0.045,948
1.05,0.045,777
1.1,0.045,741
1.15,0.045,709
1.2,0.045,679
1.25,0.045,652
1.3,0.045,627
1.35,0.045,604
1.4,0.045,582
1.45,0.045,562
1.5,0.045,543
1.55,0.045,525
1.6,0.045,509
1.65,0.045,494
1.7,0.045,479
1.75,0.045,465
1.8,0.045,452
1.85,0.045,440
1.9,0.045,428
1.95,0.045,417
2.0,0.045,407
2.05,0.045,397
2.1,0.045,387
2.15,0.045,378
2.2,0.045,370
2.25,0.045,362
2.3,0.045,354
2.35,0.045,346
2.4,0.045,339
2.45,0.045,332
2.5,0.045,325
2.55,0.045,319
2.6,0.045,313
2.65,0.045,307
2.7,0.045,301
2.75,0.045,296
2.8,0.045,290
2.85,0.045,285
2.9,0.045,280
2.95,0.045,275
3.0,0.045,271
3.05,0.045,266
3.1,0.045,262
3.15,0.045,232
3.2,0.045,254
3.25,0.045,250
3.3,0.045,246
3.35,0.045,242
3.4,0.045,215
3.45,0.045,235
3.5,0.045,232
3.55,0.045,206
3.6,0.045,203
3.65,0.045,200
3.7,0.045,184
3.75,0.045,195
3.8,0.045,214
3.85,0.045,211
3.9,0.045,189
3.95,0.045,205
4.0,0.045,170
4.05,0.045,168
4.1,0.045,166
4.15,0.045,164
4.2,0.045,162
4.25,0.045,160
4.3,0.045,158
4.35,0.045,156
4.4,0.045,154
4.45,0.045,152
4.5,0.045,151
4.55,0.045,149
4.6,0.045,148
4.65,0.045,146
4.7,0.045,144
4.75,0.045,143
